sid,name,cname
sz000062,深圳华强,粤港澳
sz000090,天健集团,粤港澳
sz000429,粤高速Ａ,粤港澳
sz000507,珠海港,粤港澳
sz000513,丽珠集团,粤港澳
sz000523,广州浪奇,粤港澳
sz000529,广弘控股,粤港澳
sz000532,力合股份,粤港澳
sz000601,韶能股份,粤港澳
sz000659,珠海中富,粤港澳
sz000893,东凌国际,粤港澳
sz002005,德豪润达,粤港澳
sz002016,世荣兆业,粤港澳
sz002017,东信和平,粤港澳
sz002060,"粤 水 电",粤港澳
sz002063,远光软件,粤港澳
sz002180,艾派克,粤港澳
sz002187,广百股份,粤港澳
sz002192,融捷股份,粤港澳
sz002233,塔牌集团,粤港澳
sz002461,珠江啤酒,粤港澳
sh600122,宏图高科,IPV6概念
sh600198,大唐电信,IPV6概念
sh600410,华胜天成,IPV6概念
sh600485,信威集团,IPV6概念
sh600498,烽火通信,IPV6概念
sh600728,佳都科技,IPV6概念
sh600770,综艺股份,IPV6概念
sh600797,浙大网新,IPV6概念
sz000063,中兴通讯,IPV6概念
sz000532,力合股份,IPV6概念
sz000851,高鸿股份,IPV6概念
sz000890,"法 尔 胜",IPV6概念
sz000938,紫光股份,IPV6概念
sz002089,"新 海 宜",IPV6概念
sz002095,"生 意 宝",IPV6概念
sz002268,"卫 士 通",IPV6概念
sz002315,焦点科技,IPV6概念
sz002396,星网锐捷,IPV6概念
sz002439,启明星辰,IPV6概念
sz002544,杰赛科技,IPV6概念
sz300017,网宿科技,IPV6概念
sz300047,天源迪科,IPV6概念
sz300051,三五互联,IPV6概念
sz300113,顺网科技,IPV6概念
sh600027,华电国际,分拆上市
sh600085,同仁堂,分拆上市
sh600096,云天化,分拆上市
sh600100,同方股份,分拆上市
sh600138,中青旅,分拆上市
sh600169,太原重工,分拆上市
sh600196,复星医药,分拆上市
sh600258,首旅酒店,分拆上市
sh600266,北京城建,分拆上市
sh600288,大恒科技,分拆上市
sh600330,天通股份,分拆上市
sh600352,浙江龙盛,分拆上市
sh600525,长园集团,分拆上市
sh600572,康恩贝,分拆上市
sh600596,新安股份,分拆上市
sh600635,大众公用,分拆上市
sh600718,东软集团,分拆上市
sh600739,辽宁成大,分拆上市
sh600770,综艺股份,分拆上市
sh600790,轻纺城,分拆上市
sh600795,国电电力,分拆上市
sh600797,浙大网新,分拆上市
sh600812,华北制药,分拆上市
sh600826,兰生股份,分拆上市
sh600867,通化东宝,分拆上市
sh600880,博瑞传播,分拆上市
sh600884,杉杉股份,分拆上市
sh600895,张江高科,分拆上市
sh600900,长江电力,分拆上市
sh601991,大唐发电,分拆上市
sz000009,中国宝安,分拆上市
sz000021,深科技,分拆上市
sz000039,中集集团,分拆上市
sz000040,宝安地产,分拆上市
sz000062,深圳华强,分拆上市
sz000063,中兴通讯,分拆上市
sz000301,东方市场,分拆上市
sz000428,华天酒店,分拆上市
sz000503,海虹控股,分拆上市
sz000551,创元科技,分拆上市
sz000652,泰达股份,分拆上市
sz000661,长春高新,分拆上市
sz000676,智度投资,分拆上市
sz000682,东方电子,分拆上市
sz000701,厦门信达,分拆上市
sz000839,中信国安,分拆上市
sz000915,山大华特,分拆上市
sz000917,电广传媒,分拆上市
sz000931,"中 关 村",分拆上市
sz000938,紫光股份,分拆上市
sz000988,华工科技,分拆上市
sz000990,诚志股份,分拆上市
sz002008,大族激光,分拆上市
sz002010,传化股份,分拆上市
sz002038,双鹭药业,分拆上市
sz002054,德美化工,分拆上市
sz002091,江苏国泰,分拆上市
sz002101,广东鸿图,分拆上市
sz002123,荣信股份,分拆上市
sh600075,新疆天业,生态农业
sh600143,金发科技,生态农业
sh600354,敦煌种业,生态农业
sh600371,万向德农,生态农业
sh600803,新奥股份,生态农业
sz000713,丰乐种业,生态农业
sz000860,顺鑫农业,生态农业
sz000902,新洋丰,生态农业
sz000998,隆平高科,生态农业
sz002041,登海种业,生态农业
sz002157,正邦科技,生态农业
sz002170,芭田股份,生态农业
sz002215,"诺 普 信",生态农业
sz002263,"大 东 南",生态农业
sz002385,大北农,生态农业
sz002470,金正大,生态农业
sz002539,新都化工,生态农业
sz002588,史丹利,生态农业
sz300087,荃银高科,生态农业
sz300106,西部牧业,生态农业
sz300189,神农基因,生态农业
sz300387,富邦股份,生态农业
sh600917,重庆燃气,次新股
sh600958,东方证券,次新股
sh600959,江苏有线,次新股
sh601015,陕西黑猫,次新股
sh601016,XD节能风,次新股
sh601021,春秋航空,次新股
sh601069,西部黄金,次新股
sh601198,东兴证券,次新股
sh601226,华电重工,次新股
sh601579,会稽山,次新股
sh601689,拓普集团,次新股
sh601969,海南矿业,次新股
sh603006,DR联明股,次新股
sh603009,北特科技,次新股
sh603010,万盛股份,次新股
sh603011,合锻智能,次新股
sh603012,创力集团,次新股
sh603015,弘讯科技,次新股
sh603017,中衡设计,次新股
sh603018,设计股份,次新股
sh603019,中科曙光,次新股
sh603020,爱普股份,次新股
sh603021,山东华鹏,次新股
sh603025,大豪科技,次新股
sh603030,全筑股份,次新股
sh603088,宁波精达,次新股
sh603099,长白山,次新股
sh603100,川仪股份,次新股
sh603111,康尼机电,次新股
sh603118,共进股份,次新股
sh603126,中材节能,次新股
sh603158,腾龙股份,次新股
sh603166,福达股份,次新股
sh603168,莎普爱思,次新股
sh603169,兰石重装,次新股
sh603188,亚邦股份,次新股
sh603199,九华旅游,次新股
sh603222,济民制药,次新股
sh603268,松发股份,次新股
sh603306,华懋科技,次新股
sh603309,维力医疗,次新股
sh603315,福鞍股份,次新股
sh603318,派思股份,次新股
sh603328,依顿电子,次新股
sh603338,浙江鼎力,次新股
sh603368,柳州医药,次新股
sh603369,今世缘,次新股
sh603456,DR九洲药,次新股
sh603518,维格娜丝,次新股
sh603519,立霸股份,次新股
sh603558,健盛集团,次新股
sh603567,珍宝岛,次新股
sh603588,高能环境,次新股
sh603600,永艺股份,次新股
sh603601,再升科技,次新股
sh603606,东方电缆,次新股
sh603609,禾丰牧业,次新股
sh603611,诺力股份,次新股
sh603618,杭电股份,次新股
sh603636,南威软件,次新股
sh603678,火炬电子,次新股
sh603686,龙马环卫,次新股
sh603688,石英股份,次新股
sh603698,航天工程,次新股
sh603703,盛洋科技,次新股
sh603729,龙韵股份,次新股
sh603788,宁波高发,次新股
sh603789,星光农机,次新股
sh603799,华友钴业,次新股
sh603806,福斯特,次新股
sh603808,歌力思,次新股
sh603818,曲美家居,次新股
sh603828,柯利达,次新股
sh603869,北部湾旅,次新股
sh603883,老百姓,次新股
sh603889,新澳股份,次新股
sh603898,好莱客,次新股
sh603899,晨光文具,次新股
sh603939,益丰药房,次新股
sh603969,银龙股份,次新股
sh603988,中电电机,次新股
sh603997,继峰股份,次新股
sh603998,方盛制药,次新股
sz000166,申万宏源,次新股
sz002724,海洋王,次新股
sz002726,龙大肉食,次新股
sz002727,一心堂,次新股
sz002728,台城制药,次新股
sz002729,好利来,次新股
sz002730,电光科技,次新股
sz002731,萃华珠宝,次新股
sz002732,燕塘乳业,次新股
sz002733,雄韬股份,次新股
sz002734,利民股份,次新股
sz002735,王子新材,次新股
sz002736,国信证券,次新股
sz002737,葵花药业,次新股
sz002738,中矿资源,次新股
sz002739,万达院线,次新股
sz002740,爱迪尔,次新股
sz002741,光华科技,次新股
sz002742,三圣特材,次新股
sz002743,富煌钢构,次新股
sz002745,木林森,次新股
sz002746,仙坛股份,次新股
sz002747,埃斯顿,次新股
sz002748,世龙实业,次新股
sz002749,国光股份,次新股
sz002750,龙津药业,次新股
sz002751,易尚展示,次新股
sz002752,昇兴股份,次新股
sz300364,中文在线,次新股
sz300374,恒通科技,次新股
sz300384,三联虹普,次新股
sz300385,雪浪环境,次新股
sz300386,飞天诚信,次新股
sz300387,富邦股份,次新股
sz300388,国祯环保,次新股
sz300389,艾比森,次新股
sz300390,天华超净,次新股
sz300391,康跃科技,次新股
sz300392,腾信股份,次新股
sz300393,中来股份,次新股
sz300394,天孚通信,次新股
sz300395,菲利华,次新股
sz300396,迪瑞医疗,次新股
sz300397,天和防务,次新股
sz300398,飞凯材料,次新股
sz300399,京天利,次新股
sz300400,劲拓股份,次新股
sz300401,花园生物,次新股
sz300402,宝色股份,次新股
sz300403,地尔汉宇,次新股
sz300404,博济医药,次新股
sz300405,科隆精化,次新股
sz300406,九强生物,次新股
sz300407,凯发电气,次新股
sz300408,三环集团,次新股
sz300409,道氏技术,次新股
sz300410,正业科技,次新股
sz300411,金盾股份,次新股
sz300412,迦南科技,次新股
sz300413,快乐购,次新股
sz300415,伊之密,次新股
sz300416,苏试试验,次新股
sz300417,南华仪器,次新股
sz300418,昆仑万维,次新股
sz300419,浩丰科技,次新股
sz300420,五洋科技,次新股
sz300421,力星股份,次新股
sz300422,博世科,次新股
sz300423,鲁亿通,次新股
sz300424,航新科技,次新股
sz300425,环能科技,次新股
sz300426,唐德影视,次新股
sz300427,红相电力,次新股
sz300428,四通新材,次新股
sz300429,强力新材,次新股
sz300430,诚益通,次新股
sz300431,暴风科技,次新股
sz300432,富临精工,次新股
sz300433,蓝思科技,次新股
sz300434,金石东方,次新股
sz300435,中泰股份,次新股
sz300436,广生堂,次新股
sz300437,清水源,次新股
sz300438,鹏辉能源,次新股
sz300439,美康生物,次新股
sz300440,运达科技,次新股
sz300441,鲍斯股份,次新股
sz300442,普丽盛,次新股
sz300443,金雷风电,次新股
sz300444,双杰电气,次新股
sz300445,康斯特,次新股
sz300446,乐凯新材,次新股
sz300447,全信股份,次新股
sz300448,浩云科技,次新股
sz300449,汉邦高科,次新股
sh600089,特变电工,风能
sh600112,天成控股,风能
sh600163,中闽能源,风能
sh600192,长城电工,风能
sh600236,桂冠电力,风能
sh600290,华仪电气,风能
sh600366,宁波韵升,风能
sh600396,金山股份,风能
sh600416,湘电股份,风能
sh600425,青松建化,风能
sh600483,福能股份,风能
sh600540,新赛股份,风能
sh600550,保变电气,风能
sh600578,京能电力,风能
sh600583,海油工程,风能
sh600605,汇通能源,风能
sh600642,申能股份,风能
sh600653,申华控股,风能
sh600765,中航重机,风能
sh600795,国电电力,风能
sh600818,中路股份,风能
sh600864,哈投股份,风能
sh600875,东方电气,风能
sh601016,XD节能风,风能
sh601218,吉鑫科技,风能
sh601558,华锐风电,风能
sh601727,上海电气,风能
sz000027,深圳能源,风能
sz000507,珠海港,风能
sz000539,粤电力Ａ,风能
sz000616,海航投资,风能
sz000656,金科股份,风能
sz000720,新能泰山,风能
sz000767,漳泽电力,风能
sz000836,鑫茂科技,风能
sz000862,银星能源,风能
sz000875,吉电股份,风能
sz000883,湖北能源,风能
sz000970,中科三环,风能
sz000993,闽东电力,风能
sz002009,天奇股份,风能
sz002060,"粤 水 电",风能
sz002080,中材科技,风能
sz002122,天马股份,风能
sz002130,沃尔核材,风能
sz002164,宁波东力,风能
sz002201,九鼎新材,风能
sz002202,金风科技,风能
sz002451,摩恩电气,风能
sz002487,大金重工,风能
sz002531,天顺风能,风能
sz002576,通达动力,风能
sz300095,华伍股份,风能
sz300129,泰胜风能,风能
sz300274,阳光电源,风能
sz300280,南通锻压,风能
sz300443,金雷风电,风能
sh600000,浦发银行,信托重仓
sh600009,上海机场,信托重仓
sh600027,华电国际,信托重仓
sh600067,冠城大通,信托重仓
sh600086,东方金钰,信托重仓
sh600106,重庆路桥,信托重仓
sh600123,兰花科创,信托重仓
sh600183,生益科技,信托重仓
sh600235,民丰特纸,信托重仓
sh600316,洪都航空,信托重仓
sh600331,宏达股份,信托重仓
sh600369,西南证券,信托重仓
sh600372,中航电子,信托重仓
sh600383,金地集团,信托重仓
sh600470,六国化工,信托重仓
sh600499,科达洁能,信托重仓
sh600525,长园集团,信托重仓
sh600577,精达股份,信托重仓
sh600585,海螺水泥,信托重仓
sh600586,金晶科技,信托重仓
sh600587,新华医疗,信托重仓
sh600639,浦东金桥,信托重仓
sh600643,爱建集团,信托重仓
sh600645,中源协和,信托重仓
sh600663,陆家嘴,信托重仓
sh600666,奥瑞德,信托重仓
sh600690,青岛海尔,信托重仓
sh600703,三安光电,信托重仓
sh600712,南宁百货,信托重仓
sh600713,南京医药,信托重仓
sh600724,宁波富达,信托重仓
sh600739,辽宁成大,信托重仓
sh600782,新钢股份,信托重仓
sh600794,保税科技,信托重仓
sh600827,百联股份,信托重仓
sh600859,王府井,信托重仓
sh600863,内蒙华电,信托重仓
sh600971,恒源煤电,信托重仓
sh600973,宝胜股份,信托重仓
sh600982,宁波热电,信托重仓
sh601009,南京银行,信托重仓
sh601018,宁波港,信托重仓
sh601139,深圳燃气,信托重仓
sh601169,北京银行,信托重仓
sh601288,农业银行,信托重仓
sh601555,东吴证券,信托重仓
sh601688,华泰证券,信托重仓
sh601808,中海油服,信托重仓
sh601880,大连港,信托重仓
sh601933,永辉超市,信托重仓
sh601992,金隅股份,信托重仓
sz000046,泛海控股,信托重仓
sz000049,德赛电池,信托重仓
sz000063,中兴通讯,信托重仓
sz000422,湖北宜化,信托重仓
sz000426,兴业矿业,信托重仓
sz000536,华映科技,信托重仓
sz000608,阳光股份,信托重仓
sz000637,茂化实华,信托重仓
sz000686,东北证券,信托重仓
sz000703,恒逸石化,信托重仓
sz000728,国元证券,信托重仓
sz000729,燕京啤酒,信托重仓
sz000776,广发证券,信托重仓
sz000783,长江证券,信托重仓
sz000793,华闻传媒,信托重仓
sz000799,酒鬼酒,信托重仓
sz000829,天音控股,信托重仓
sz000882,华联股份,信托重仓
sz000920,南方汇通,信托重仓
sz000957,中通客车,信托重仓
sz000960,锡业股份,信托重仓
sz000982,中银绒业,信托重仓
sz000993,闽东电力,信托重仓
sz000999,华润三九,信托重仓
sz002005,德豪润达,信托重仓
sz002013,中航机电,信托重仓
sz002070,众和股份,信托重仓
sz002086,东方海洋,信托重仓
sz002167,东方锆业,信托重仓
sz002219,恒康医疗,信托重仓
sz002244,滨江集团,信托重仓
sz002255,海陆重工,信托重仓
sz002263,"大 东 南",信托重仓
sz002267,陕天然气,信托重仓
sz002305,南国置业,信托重仓
sz002311,海大集团,信托重仓
sz002367,康力电梯,信托重仓
sz002465,海格通信,信托重仓
sz002549,凯美特气,信托重仓
sz002573,清新环境,信托重仓
sz002595,豪迈科技,信托重仓
sz300054,鼎龙股份,信托重仓
sz300122,智飞生物,信托重仓
sz300168,万达信息,信托重仓
sh600110,诺德股份,特斯拉
sh600114,东睦股份,特斯拉
sh600273,嘉化能源,特斯拉
sh600335,国机汽车,特斯拉
sh600418,江淮汽车,特斯拉
sh600611,大众交通,特斯拉
sh600699,均胜电子,特斯拉
sh600805,悦达投资,特斯拉
sh600869,智慧能源,特斯拉
sh600884,杉杉股份,特斯拉
sz000009,中国宝安,特斯拉
sz000030,富奥股份,特斯拉
sz000049,德赛电池,特斯拉
sz000400,许继电气,特斯拉
sz000559,万向钱潮,特斯拉
sz000800,一汽轿车,特斯拉
sz000839,中信国安,特斯拉
sz000887,中鼎股份,特斯拉
sz000969,安泰科技,特斯拉
sz000973,佛塑科技,特斯拉
sz002028,思源电气,特斯拉
sz002045,国光电器,特斯拉
sz002056,横店东磁,特斯拉
sz002091,江苏国泰,特斯拉
sz002101,广东鸿图,特斯拉
sz002121,科陆电子,特斯拉
sz002203,海亮股份,特斯拉
sz002340,格林美,特斯拉
sz002460,赣锋锂业,特斯拉
sz002466,天齐锂业,特斯拉
sz002484,江海股份,特斯拉
sz002501,利源精制,特斯拉
sz002510,天汽模,特斯拉
sz002540,亚太科技,特斯拉
sz002594,比亚迪,特斯拉
sz002595,豪迈科技,特斯拉
sz002664,信质电机,特斯拉
sz300014,亿纬锂能,特斯拉
sz300037,新宙邦,特斯拉
sz300068,南都电源,特斯拉
sz300134,大富科技,特斯拉
sh600280,中央商场,内贸规划
sh600415,小商品城,内贸规划
sh600693,XR东百集,内贸规划
sh600694,大商股份,内贸规划
sh600697,欧亚集团,内贸规划
sh600712,南宁百货,内贸规划
sh600723,首商股份,内贸规划
sh600729,重庆百货,内贸规划
sh600778,友好集团,内贸规划
sh600785,新华百货,内贸规划
sh600814,杭州解百,内贸规划
sh600827,百联股份,内贸规划
sh600858,银座股份,内贸规划
